t,y1
2.31,2.64811374475273e-05
2.32,1.99570859961039e-05
2.33,1.51380283155759e-05
2.34,1.142715309689e-05
2.35,8.71556387565299e-06
2.36,6.63643818873562e-06
2.37,5.08491303932066e-06
2.38,3.88507242852551e-06
2.39,2.96729912492521e-06
2.4,2.24688151808457e-06
2.41,1.6827840350534e-06
2.42,1.15067118768983e-06
2.43,7.1865004292496e-07
2.44,4.30546889678663e-07
2.45,2.32661138962875e-07
2.46,-7.84090068118638e-09
2.47,-1.64333885676149e-07
2.48,-1.92601954213347e-07
2.49,-1.90442734353929e-07
2.5,-2.05895968330291e-07
2.51,-1.84239850788544e-07
2.52,-1.21915899642063e-07
2.53,-6.4585325526737e-08
2.54,-1.43595454551091e-08
2.55,2.44900477292551e-08
2.56,4.21925220212448e-08
